CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Area_Total_Households,Area_Median_Income,Area_Mean_Income,Area_Low_Income_Ratio,Area_High_Income_Ratio,Income_Charge_Ratio,Area_Income_Level
3181-MIZBN,1,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.39999999999998,No,0,68,3677,,114.0,123125.0,211856.0,10.5,61.4,0.0019248730964467006,Very High
0471-ARVMX,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,0,68,5061,,5074.0,62568.0,90036.0,19.8,32.300000000000004,0.020109321058688148,Low
7766-CLTIC,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,Female,No,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.54999999999995,No,0,28,4323,,620.0,118986.0,219961.0,8.4,55.900000000000006,0.006146941657001664,High
5650-YLIBA,1,United States,California,Lakeport,95453,"39.080469, -122.955176",39.080469,-122.955176,Male,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,No,0,25,3031,,4587.0,71419.0,101740.0,26.4,35.400000000000006,0.013635027093630549,Medium
0825-CPPQH,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.1,1372.45,No,0,72,4241,,814.0,42447.0,46671.0,43.5,12.0,0.005399674888684713,Low
9084-OAYKL,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.8,1212.25,No,0,80,4758,,420.0,63750.0,95567.0,44.0,32.4,0.003915294117647059,Low
6122-LJADA,1,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.15,6237.05,No,0,49,5824,,1361.0,63594.0,125486.0,29.6,34.0,0.017011038777243137,Low
2400-XIWIO,1,United States,California,Lucerne,95458,"39.141934, -122.770679",39.141934,-122.770679,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.1,6310.9,No,0,80,5054,,1559.0,57674.0,67221.0,30.7,29.299999999999997,0.018746748968339284,Low
7524-VRLPL,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,Male,Yes,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031,No,0,34,4204,,334.0,68700.0,121798.0,12.6,34.8,0.012943231441048034,Low
7569-NMZYQ,1,United States,California,Middletown,95461,"38.787446, -122.58675",38.787446,-122.58675,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.4500000000007,No,0,49,5475,,1176.0,78667.0,113696.0,19.6,38.3,0.01811433002402532,Medium
5201-USSQZ,1,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549,Female,No,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.4499999999998,No,0,67,4038,,583.0,85536.0,122795.0,22.2,46.0,0.012051066217732885,Medium
2105-PHWON,1,United States,California,Navarro,95463,"39.182916, -123.552571",39.182916,-123.552571,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,0,76,4639,,7.0,,,0.0,100.0,,
1494-EJZDW,1,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198,Female,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,No,0,74,2836,,989.0,61705.0,62525.0,33.900000000000006,13.100000000000001,0.00391864516651811,Low
4884-TVUQF,1,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,Female,Yes,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,No,0,48,4421,,545.0,120781.0,202846.0,13.0,62.4,0.01006449689934675,Very High
8003-EWNDZ,1,United States,California,Philo,95466,"39.094102, -123.500853",39.094102,-123.500853,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,No,0,34,2066,,280.0,108013.0,97460.0,17.5,52.800000000000004,0.002355272050586503,High
1897-RCFUM,1,United States,California,Point Arena,95468,"38.911299, -123.609588",38.911299,-123.609588,Female,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,0,67,3109,,680.0,115955.0,133901.0,11.9,65.4,0.0025044198180328575,High
9256-JTBNZ,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,0,72,4188,,560.0,82683.0,96811.0,11.1,36.5,0.0029461920830158557,Medium
2211-RMNHO,1,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.97932,Female,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560,No,0,43,4732,,286.0,,75688.0,30.400000000000002,41.199999999999996,,
2432-TFSMK,1,United States,California,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633,No,0,36,2269,,11734.0,108925.0,148903.0,18.799999999999997,53.8,0.009871012164333256,High
4929-ROART,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,Male,No,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,No,0,47,2277,,11789.0,69772.0,94401.0,26.6,34.0,0.009674367941294502,Low
1834-ABKHQ,1,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693,Female,No,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,No,0,73,4298,,1274.0,104667.0,119232.0,24.0,53.8,0.005841382670755826,High
1741-WTPON,1,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,No,0,75,4937,,193.0,,79130.0,52.800000000000004,9.8,,
3932-IJWDZ,1,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818,Male,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.8500000000004,No,0,21,2183,,5701.0,79594.0,98368.0,23.9,41.400000000000006,0.015626806040656332,Medium
1240-HCBOH,1,United States,California,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044,Female,No,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,No,0,42,6466,,9627.0,134211.0,159159.0,11.5,61.900000000000006,0.002333638822451215,Very High
3594-KADLU,1,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488,Male,No,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,No,0,35,3610,,78.0,74531.0,83592.0,0.0,19.2,0.005651339710992741,Medium
8065-BVEPF,1,United States,California,Yorkville,95494,"38.888351, -123.239647",38.888351,-123.239647,Male,Yes,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No,0,52,4574,,77.0,58650.0,87269.0,15.6,32.5,0.02027621483375959,Low
3796-ENZGF,1,United States,California,The Sea Ranch,95497,"38.696659, -123.436861",38.696659,-123.436861,Male,No,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.1499999999996,No,0,36,6438,,692.0,138125.0,196064.0,7.8999999999999995,60.7,0.005842533936651584,Very High
1734-ZMNTZ,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,Female,No,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,No,0,65,5409,,9264.0,54137.0,76282.0,30.8,24.2,0.005541496573507952,Low
2853-CWQFQ,1,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,0,47,5824,,9982.0,71855.0,103950.0,25.4,36.0,0.009945028181754922,Medium
0813-TAXXS,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,Male,No,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.3500000000004,No,0,59,6483,,37.0,,,100.0,0.0,,
2519-TWKFS,1,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,0,40,2499,,24.0,,,45.8,0.0,,
0626-QXNGV,1,United States,California,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,0,68,5613,,9225.0,53114.0,77184.0,35.2,25.799999999999997,0.005456188575516812,Low
6723-CEGQI,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,Female,No,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,0,37,5712,,658.0,87500.0,132104.0,28.3,44.900000000000006,0.006205714285714286,Medium
4732-RRJZC,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",40.372532,-123.525626,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,0,45,4954,,272.0,39583.0,51689.0,31.599999999999998,5.5,0.0061389990652552864,Low
9499-XPZXM,1,United States,California,Burnt Ranch,95527,"40.854512, -123.450097",40.854512,-123.450097,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,No,0,30,4675,,226.0,76667.0,83732.0,20.8,30.5,0.010134738544615022,Medium
4338-EYCER,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,Male,No,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,0,43,5763,,527.0,55481.0,87905.0,39.1,33.9,0.011809448279591211,Low
3007-FDPEA,1,United States,California,Crescent City,95531,"41.701223, -124.003393",41.701223,-124.003393,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,No,0,46,2107,,7708.0,67458.0,86088.0,28.2,34.3,0.0036822912034154584,Low
6350-XFYGW,1,United States,California,Ferndale,95536,"40.4785, -124.301372",40.4785,-124.301372,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,0,44,2757,,1307.0,73375.0,103234.0,20.7,32.0,0.015495741056218058,Medium
8513-OLYGY,1,United States,California,Fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,No,0,41,5130,,5689.0,63695.0,85919.0,31.0,31.4,0.021816469110605228,Low
0311-QYWSS,1,United States,California,Garberville,95542,"40.057784, -123.679461",40.057784,-123.679461,Female,No,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.60000000000002,No,0,60,3672,,1202.0,46104.0,54969.0,34.3,17.1,0.01287090057261843,Low
8705-DWKTI,1,United States,California,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,Male,No,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.3999999999996,No,0,40,6339,,322.0,50203.0,69791.0,35.1,35.4,0.020030675457641974,Low
8755-IWJHN,1,United States,California,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382,No,0,21,6132,,55.0,,136635.0,20.0,41.8,,
4480-QQRHC,1,United States,California,Hydesville,95547,"40.557314, -124.081662",40.557314,-124.081662,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,0,79,4899,,491.0,96827.0,135185.0,28.0,49.3,0.009177192312061717,High
0929-PECLO,1,United States,California,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,Female,Yes,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No,0,38,4438,,346.0,43333.0,61594.0,43.3,4.3,0.02481249855768121,Low
3680-CTHUH,1,United States,California,Kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325,Male,No,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,0,74,5680,,333.0,95179.0,131902.0,11.7,46.2,0.014700721797875582,High
1202-KKGFU,1,United States,California,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458,Female,No,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,0,31,4474,,68.0,104063.0,135910.0,11.700000000000001,79.4,0.0062500600597714855,High
6112-KTHFQ,1,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,No,0,23,5917,,711.0,64519.0,89316.0,36.900000000000006,35.7,0.0035896402610083853,Low
1852-XEMDW,1,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327,Male,No,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,No,0,30,4709,,223.0,77796.0,67180.0,23.299999999999997,8.5,0.010033934906679006,Medium
1820-DJFPH,1,United States,California,Orick,95555,"41.336354, -124.044354",41.336354,-124.044354,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No,0,36,4755,,115.0,39583.0,53259.0,47.9,13.9,0.007291008766389611,Low
9426-SXNHE,1,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,53.15,No,0,23,5355,,333.0,,90780.0,14.099999999999998,51.9,,
9068-FHQHD,1,United States,California,Petrolia,95558,"40.274302, -124.210902",40.274302,-124.210902,Female,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,No,0,29,3556,,125.0,51719.0,63741.0,24.799999999999997,15.200000000000001,0.00467526440959802,Low
1269-FOYWN,1,United States,California,Phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487,Male,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No,0,72,3743,,41.0,,,100.0,0.0,,
9470-YFUYI,1,United States,California,Redway,95560,"40.142256, -123.852927",40.142256,-123.852927,Male,Yes,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1000000000004,No,0,55,5247,,611.0,23720.0,33027.0,74.3,0.0,0.035919055649241145,Low
7402-EYFXX,1,United States,California,Salyer,95563,"40.89866, -123.539754",40.89866,-123.539754,Male,Yes,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,No,0,54,4030,,161.0,62893.0,89638.0,14.9,22.4,0.01785890321657418,Low
9895-VFOXH,1,United States,California,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,0,61,5092,,275.0,57083.0,82565.0,21.200000000000003,28.400000000000002,0.005129373018236602,Low
1230-QAJDW,1,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,No,0,43,2562,,25.0,,123224.0,20.0,60.0,,
5701-ZIKJE,1,United States,California,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,Male,No,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,No,0,29,5530,,65.0,,54580.0,43.1,9.2,,
5032-MIYKT,1,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,0,28,4056,,49.0,,,100.0,0.0,,
7396-VJUZB,1,United States,California,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,No,0,57,2776,,618.0,47258.0,56268.0,23.099999999999998,17.5,0.01149011807524652,Low
9717-QEBGU,1,United States,California,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144,No,0,37,2980,,218.0,36190.0,43857.0,45.5,6.4,0.02331030671456203,Low
5172-RKOCB,1,United States,California,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875,No,0,21,5758,,0.0,,,0.0,0.0,,
6509-TSGWN,1,United States,California,Whitethorn,95589,"40.053159, -123.995867",40.053159,-123.995867,Female,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,No,0,72,5359,,574.0,43040.0,44774.0,43.89999999999999,3.9999999999999996,0.00737453531598513,Low
3178-CIFOT,1,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.8421,Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,478.1,No,0,58,5916,,152.0,94023.0,109998.0,14.4,30.2,0.0025078970039245714,High
